DATUMVOLEB;OBVOD;CKAND;VSTRANA;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;HLASY_K1;PROC_K1;URIZ_PR_K1;ZVOLEN_K1;LOS_K1;HLASY_K2;PROC_K2;URIZ_PR_K2;ZVOLEN_K2;LOS_K2;NAZEV_VS
19961116;5;2;5;"Jaroslav";"Krákora";"MUDr.";"";41;"pediatr-dìtskı lékaø";"Chomutov";562971;99;5;"A";3481;18.31;18.3123783470987;0;0;0;0;0;0;0;""
19961116;5;3;53;"Jiøí";"Polanskı";"Mgr.";"";46;"advokát";"Chomutov";562971;53;53;"A";5849;30.77;30.7696354358461;2;0;8736;43.97;43.9702033420575;0;0;""
19961116;5;4;7;"Josef";"Vejvoda";"";"";61;"podnikatel";"Klášterec nad Ohøí";563129;7;7;"A";3055;16.07;16.0713346309642;0;0;0;0;0;0;0;""
19961116;5;5;47;"Ladislav";"Drlı";"Ing.";"";42;"vedoucí OTV";"Chomutov";562971;47;47;"A";4182;22;22.00010521332;2;0;11132;56.03;56.0297966579424;1;0;""
19961116;5;6;93;"Alexej";"Pludek";"Ing.";"";73;"spisovatel";"Praha 4";500119;99;93;"A";202;1.06;1.0626545320637;0;0;0;0;0;0;0;""
19961116;5;7;64;"Jiøí";"Cmár";"";"";47;"ivnostník";"Chomutov";562971;64;64;"A";304;1.6;1.5992424640959;0;0;0;0;0;0;0;""
19961116;5;8;13;"Vladimír";"Novotnı";"Ing.";"";49;"námìst.ministr.P ÈR";"Praha 10";500224;99;13;"A";1602;8.43;8.4275869325056;0;0;0;0;0;0;0;""
19961116;6;1;80;"Jan";"Bartoò";"";"";47;"starosta obce";"Staòkovice";543128;99;80;"A";3403;9.53;9.5290098566308;0;0;0;0;0;0;0;""
19961116;6;2;53;"Karel";"Suchopárek";"RNDr.,Ing.";"";48;"chmelaø";"atec";566985;53;53;"A";13406;37.54;37.5392025089605;2;0;15291;44.14;44.1438840613181;0;0;""
19961116;6;3;13;"Ivan";"Dejmal";"Ing.";"";50;"projektant";"Praha";2;13;13;"A";2325;6.51;6.5104166666666;0;0;0;0;0;0;0;""
19961116;6;4;7;"Ivan";"Havlíèek";"RNDr.,CSc.";"";51;"fyzik-hosp.taj.ÈSSD";"Praha";2;7;7;"A";8466;23.71;23.706317204301;2;0;19348;55.86;55.8561159386818;1;0;""
19961116;6;5;47;"Helena";"Rùièková";"";"";60;"hereèka";"Praha";2;99;47;"A";8112;22.72;22.7150537634408;0;0;0;0;0;0;0;""
19961116;7;1;5;"Zdenìk";"Šimáèek";"";"";59;"obchodní zástupce";"Nepomuk";564524;5;5;"A";756;2.02;2.0211201711001;0;0;0;0;0;0;0;""
19961116;7;2;53;"Jaroslav";"Jureèka";"Ing.";"";53;"poradce min.fin.ÈR";"Plzeò";3;53;53;"A";15667;41.88;41.8847747627322;2;0;18492;51.59;51.5931030634451;1;0;""
19961116;7;3;1;"Václav";"Èervenı";"MVDr.";"";47;"pøednosta OÚ PJ";"Kasejovice";557862;1;1;"A";4610;12.32;12.3245555407031;0;0;0;0;0;0;0;""
19961116;7;4;7;"Jiøí";"Podìbradskı";"Ing.";"";55;"uèitel";"Dobøany";576280;7;7;"A";9822;26.26;26.2585215880229;2;0;17350;48.41;48.4068969365548;0;0;""
19961116;7;5;47;"Josef";"Morávek";"";"";47;"novináø";"Praha 4";500119;47;47;"A";5080;13.58;13.5810720491912;0;0;0;0;0;0;0;""
19961116;7;6;9;"Richard";"Knot";"PhDr.";"";44;"vydavatel NEI-Report";"Praha 5";500143;9;9;"A";438;1.17;1.1709664483357;0;0;0;0;0;0;0;""
19961116;7;7;2;"Pavel";"Rada";"";"";53;"technik";"Zdemyslice";558583;2;2;"A";1032;2.76;2.7589894399144;0;0;0;0;0;0;0;""
19961116;8;1;74;"Hana";"Lagová";"Mgr.";"";55;"úøednice";"Praha 6";500178;74;74;"A";560;1.66;1.6591117826563;0;0;0;0;0;0;0;""
19961116;8;2;47;"Josef";"Hlad";"";"";47;"pøedseda OV KSÈM";"Rokycany";559717;47;47;"A";5896;17.47;17.4680769116819;0;0;0;0;0;0;0;""
19961116;8;3;7;"František";"Jirava";"MUDr.";"";55;"lékaø - primáø odd.";"Kamennı Újezd";541150;7;7;"A";9518;28.2;28.1989749059342;2;0;18163;55.6;55.6004530566014;1;0;""
19961116;8;4;13;"Stanislav";"Rampas";"";"";42;"starosta obce";"Ejpovice";559792;13;13;"A";3046;9.02;9.0243830178058;0;0;0;0;0;0;0;""
19961116;8;5;53;"Karel";"Novák";"Doc. MUDr.";"CSc.";45;"docent chirurgie";"Rokycany";559717;53;53;"A";11704;34.68;34.6754362575178;2;0;14504;44.4;44.3995469433985;0;0;""
19961116;8;6;98;"Karel";"Ferschmann";"";"";41;"podnikatel";"Nìmèovice";566837;98;98;"A";206;.61;.6103161200485;0;0;0;0;0;0;0;""
19961116;8;7;2;"Václav";"Beneda";"";"";66;"dùchodce";"Rokycany";559717;99;2;"A";1751;5.19;5.187687020413;0;0;0;0;0;0;0;""
19961116;8;8;77;"Otakar";"Štajf";"PhDr.";"";48;"soukromı podnikatel";"Praha 5";500143;99;77;"A";538;1.59;1.5939323911948;0;0;0;0;0;0;0;""
19961116;8;9;81;"Jan";"Beneš";"";"";60;"spisovatel";"Praha 5";500143;99;81;"A";534;1.58;1.5820815927473;0;0;0;0;0;0;0;""
19961116;9;1;53;"Bohumil";"Kulhánek";"";"";55;"ekonom , starosta";"Plzeò";3;53;53;"A";19719;49.09;49.0949831943234;2;0;24077;62.38;62.3756476683937;1;0;""
19961116;9;2;5;"Josef";"Tvrzkı";"MUDr.";"prom.chem.";53;"lékaø";"Plzeò";3;5;5;"A";737;1.83;1.8349309099962;0;0;0;0;0;0;0;""
19961116;9;3;13;"Pavel";"Stelzer";"Ing.";"";46;"podnikatel";"Plzeò";3;99;13;"A";3781;9.41;9.413668616955;0;0;0;0;0;0;0;""
19961116;9;4;80;"František";"Pillmann";"MUDr.";"";40;"vedoucí  referátu";"Plzeò";3;53;80;"A";1816;4.52;4.5213494335864;0;0;0;0;0;0;0;""
19961116;9;5;20;"Drahomíra";"Šáralová";"Ing.";"";51;"technièka";"Plzeò";3;20;20;"A";1616;4.02;4.0234034607245;0;0;0;0;0;0;0;""
19961116;9;6;47;"Miroslav";"Pihrt";"Ing.";"";50;"technik";"Plzeò";3;47;47;"A";4070;10.13;10.1332005477405;0;0;0;0;0;0;0;""
19961116;9;7;7;"Josef";"Prùša";"Doc. Ing.";"CSc.";57;"kvestor ZÈU";"Plzeò";3;7;7;"A";8426;20.98;20.9784638366737;2;0;14523;37.62;37.6243523316062;0;0;""
19961116;10;1;80;"Jan";"Vondrouš";"Ing.";"";43;"starosta mìsta È.K.";"Èeskı Krumlov";545392;13;80;"A";3491;10.83;10.8308513278729;0;0;0;0;0;0;0;""
19961116;10;2;53;"Eva";"Dudáková";"Mgr.";"";49;"školní inspektorka";"Èeskı Krumlov";545392;53;53;"A";8614;26.72;26.7249937949863;2;0;14619;48.23;48.2252424622286;0;0;""
19961116;10;3;1;"Jiøí";"Netík";"";"";46;"soukromı zemìdìlec";"Tın nad Vltavou";545201;1;1;"A";4897;15.19;15.192975924547;0;0;0;0;0;0;0;""
19961116;10;4;7;"Karel";"Vachta";"Mgr.";"";52;"støedoškolskı uèitel";"Èeskı Krumlov";545392;7;7;"A";6605;20.49;20.4920575825266;2;0;15695;51.77;51.7747575377713;1;0;""
19961116;10;5;80;"Milan";"Marko";"JUDr. Ing.";"";41;"daòovı a ek. poradce";"Èeskı Krumlov";545392;99;80;"A";3767;11.69;11.687143211715;0;0;0;0;0;0;0;""
19961116;10;6;47;"Jaroslav";"Zámeèník";"Ing.";"";53;"zemìdìlskı technik";"Vimperk";550647;47;47;"A";4858;15.07;15.0719781583519;0;0;0;0;0;0;0;""
19961116;10;7;25;"Jan";"Martan";"";"";41;"podnikatel";"Lenora";550353;2;25;"N";0;0;0;0;0;0;0;0;0;0;""
19961116;11;1;20;"Josef";"Sedláèek";"";"";48;"technik";"Klatovy";555771;20;20;"A";2275;6.94;6.9408426640632;0;0;0;0;0;0;0;""
19961116;11;2;53;"Ivan";"Beèváø";"Ing.";"";62;"zem. in.";"Chudenín";556386;53;53;"A";12019;36.67;36.6690057052201;2;0;15144;49.68;49.6768902739052;0;0;""
19961116;11;3;1;"Jaroslav";"Lobkowicz";"Ing.";"";54;"podnikatel";"Plzeò";3;1;1;"A";4589;14;14.0006712023675;0;0;0;0;0;0;0;""
19961116;11;4;7;"Petr";"Smutnı";"Ing.";"";49;"ved. ref. iv. prost";"Klenèí pod Èerchovem";553794;7;7;"A";7571;23.1;23.0985142020319;2;0;15341;50.32;50.3231097260948;1;0;""
19961116;11;5;5;"Marie";"Haisová";"";"";45;"øed. Zel. kruhu";"Praha";2;99;5;"A";801;2.44;2.4437868017207;0;0;0;0;0;0;0;""
19961116;11;6;47;"Václav";"Jung";"RSDr.";"";57;"technik";"Kdynì";553786;47;47;"A";5522;16.85;16.8471794245965;0;0;0;0;0;0;0;""
19961116;12;1;80;"Elvíra";"Tomášková";"JUDr.";"";50;"právnièka";"Èeské Budìjovice";544256;99;80;"A";1618;4.51;4.5113620521399;0;0;0;0;0;0;0;""
19961116;12;2;53;"František";"Benda";"Ing.";"CSc.";52;"vìdeckı pracovník";"Èeské Budìjovice";544256;53;53;"A";9684;27;27.0012547051442;2;0;15353;44.17;44.1673139437875;0;0;""
19961116;12;3;88;"Miloslav";"Gebr";"Ing.";"";67;"støedoškolskı prof.";"Písek";549240;99;88;"A";517;1.44;1.4415167991077;0;0;0;0;0;0;0;""
19961116;12;4;7;"Pavel";"Rychetskı";"JUDr.";"";53;"advokát";"Praha 4";500119;7;7;"A";8754;24.41;24.4081974069427;2;0;19408;55.83;55.8326860562124;1;0;""
19961116;12;5;47;"Vítìzslava";"Baborová";"Mgr.";"";42;"uèitelka";"Strakonice";550787;47;47;"A";5229;14.58;14.5796737766624;0;0;0;0;0;0;0;""
19961116;12;6;1;"Josef";"Kalbáè";"Ing.";"";56;"zástupce pøednosty";"Tøebohostice";551899;1;1;"A";6898;19.23;19.2332357451554;0;0;0;0;0;0;0;""
19961116;12;7;2;"Jan";"ák";"Ing.";"";59;"místostarosta ST";"Strakonice";550787;99;2;"A";1352;3.77;3.7696919001812;0;0;0;0;0;0;0;""
19961116;12;8;80;"Jiøí";"Kotas";"PhDr.";"";44;"politik, publicista";"Písek";549240;99;80;"A";1813;5.06;5.0550676146661;0;0;0;0;0;0;0;""
19961116;13;1;345;"Vladimír";"Trojáèek";"JUDr.";"";63;"advokát";"Písek";549240;32;345;"A";637;1.69;1.6944643949671;0;0;0;0;0;0;0;""
19961116;13;2;53;"Pavel";"Eybert";"";"";47;"uèitel, starosta";"Chınov";552496;53;53;"A";16119;42.88;42.8776633947809;2;0;19769;52.96;52.9616631392825;1;0;""
19961116;13;3;7;"Pavel";"Seifer";"Mgr.";"";53;"publicista";"Veselí nad Lunicí";553271;7;7;"A";8686;23.11;23.1053653605724;2;0;17558;47.04;47.0383368607174;0;0;""
19961116;13;4;13;"Jiøí";"Vaníèek";"RNDr.";"CSc.";52;"starosta mìsta";"Tábor";552046;13;13;"A";6495;17.28;17.2771526613997;0;0;0;0;0;0;0;""
19961116;13;5;47;"Jiøí";"Vrba";"JUDr.";"";46;"podnikatel";"Tábor";552046;47;47;"A";5656;15.05;15.0453541882797;0;0;0;0;0;0;0;""
19961116;14;1;47;"Miluše";"Joanidisová";"Mgr.";"";51;"uèitelka";"Lišov";544779;47;47;"A";4728;12.15;12.1454993834771;0;0;0;0;0;0;0;""
19961116;14;2;53;"Jiøí";"Pospíšil";"PhDr.";"";47;"psycholog";"Èeské Budìjovice";544256;53;53;"A";15728;40.4;40.4027949034114;2;0;22147;56.11;56.1123920038511;1;0;""
19961116;14;3;9;"František";"Kubát";"";"";55;"jednatel firmy";"Èeské Budìjovice";544256;99;9;"A";824;2.12;2.1167283189478;0;0;0;0;0;0;0;""
19961116;14;4;1;"Miroslav";"Tetter";"doc.RNDr.";"CSc.";58;"vysokoškol. profesor";"Èeské Budìjovice";544256;1;1;"A";4762;12.23;12.2328401150842;0;0;0;0;0;0;0;""
19961116;14;5;7;"Vladimír";"Pape";"JUDr.";"";46;"advokát";"Èeské Budìjovice";544256;7;7;"A";7718;19.83;19.8263460748047;2;0;17322;43.89;43.8876079961488;0;0;""
19961116;14;6;37;"Jan";"Komenda";"RSDr.";"";49;"manaer";"Èeské Budìjovice";544256;37;37;"A";181;.46;.4649609535552;0;0;0;0;0;0;0;""
19961116;14;7;13;"Radoslav";"Beránek";"MUDr.";"";62;"lékaø";"Èeské Budìjovice";544256;13;13;"A";4987;12.81;12.8108302507192;0;0;0;0;0;0;0;""
19961116;15;1;5;"Petr";"Koch";"";"";52;"soukromı podnikatel";"Praha 10";500224;99;5;"A";509;1.41;1.4090355442365;0;0;0;0;0;0;0;""
19961116;15;2;47;"Václav";"Štìpán";"Ing.";"";56;"støedoškolskı uèitel";"Humpolec";547999;47;47;"A";5771;15.98;15.9755287343594;0;0;0;0;0;0;0;""
19961116;15;3;13;"Miloslav";"Paulík";"PhDr";"";53;"vedoucí památk.obj.";"Kamenice nad Lipou";548111;13;13;"A";4287;11.87;11.8674565385893;0;0;0;0;0;0;0;""
19961116;15;4;80;"Josef";"Doubek";"JUDr.";"";42;"advokát";"Pelhøimov";547492;99;80;"N";0;0;0;0;0;0;0;0;0;0;""
19961116;15;5;7;"Milan";"Štìch";"";"";43;"místopøedseda ÈMKOS";"Èeské Budìjovice";544256;99;7;"A";9071;25.11;25.1107297087808;2;0;19142;52.41;52.4050702220275;1;0;""
19961116;15;6;53;"Jan";"Litomiskı";"Ing.";"";53;"zemìdìlskı inenır";"Vyskytná";549142;53;53;"A";12219;33.83;33.825157789835;2;0;17385;47.59;47.5949297779724;0;0;""
19961116;15;7;1;"Petr";"Kesl";"Mgr.";"";51;"øeditel škol.úøadu";"Pelhøimov";547492;1;1;"A";4267;11.81;11.8120916841988;0;0;0;0;0;0;0;""
19961116;16;1;13;"Jiøí";"Rückl";"Ing.";"";56;"podnikatel Skl. Ni.";"Nibor";531596;99;13;"A";7258;19.02;19.0169260598438;2;0;14006;50.16;50.157570548632;1;0;""
19961116;16;2;21;"Jan";"Broj";"";"";64;"podnikatel";"Bøezová";531090;21;21;"A";464;1.22;1.2157417596813;0;0;0;0;0;0;0;""
19961116;16;3;47;"Stanislav";"Fischer";"Ing.";"CSc.";59;"vìdeckı pracovník";"Praha 9";2;47;47;"A";5229;13.7;13.7006759943405;0;0;0;0;0;0;0;""
19961116;16;4;98;"Jiøí";"Vítkovskı";"Ing.";"";41;"technik";"Králùv Dvùr";533203;98;98;"A";289;.76;.7572184666981;0;0;0;0;0;0;0;""
19961116;16;5;74;"Jaroslav";"Ortman";"JUDr.";"CSc.";44;"advokát";"Praha 6 - Øepy";2;74;74;"A";1656;4.34;4.3389404181732;0;0;0;0;0;0;0;""
19961116;16;6;53;"Zbynìk";"Šorm";"Ing.";"";43;"starosta";"Jílové u Prahy";539333;53;53;"A";14580;38.2;38.2015406382644;2;0;13918;49.84;49.842429451368;0;0;""
19961116;16;7;7;"Petr";"Kuèera";"Mgr.";"";49;"politickı analytik";"Praha 6";2;7;7;"A";6971;18.26;18.2649478593512;0;0;0;0;0;0;0;""
19961116;16;8;2;"Pavel";"Schovánek";"";"";48;"øeditel";"ebrák";532029;2;2;"A";1719;4.5;4.5040088036472;0;0;0;0;0;0;0;""
19961116;17;1;47;"Milan";"Richter";"RSDr.";"CSc.";61;"dùchodce";"Praha 5";500143;47;47;"A";3688;9.61;9.6104234527687;0;0;0;0;0;0;0;""
19961116;17;2;7;"Zdenìk";"Pleskot";"PhDr.";"";59;"správní rada MV";"Praha 4";500119;7;7;"A";5907;15.39;15.3928338762215;2;0;11141;31.25;31.2492987770672;0;0;""
19961116;17;3;53;"Jan";"Krámek";"";"";50;"pøedseda komise";"Praha-Zbraslav";539864;53;53;"A";18671;48.65;48.6540716612377;2;0;24511;68.75;68.7507012229328;1;0;""
19961116;17;4;81;"Pøibyslava";"Tichotová";"Ing.";"";46;"ekoloka";"Praha";2;81;81;"A";1142;2.98;2.9758957654723;0;0;0;0;0;0;0;""
19961116;17;5;13;"Vladimír";"Janskı";"Ing.";"";44;"ekonom.poradce";"Praha 12";547107;13;13;"A";3565;9.29;9.2899022801302;0;0;0;0;0;0;0;""
19961116;17;6;40;"Jiøí";"Machaè";"Ing.";"";47;"øeditel Autobusy";"Sulice";538833;40;40;"A";459;1.2;1.1960912052117;0;0;0;0;0;0;0;""
19961116;17;7;1;"Jan";"Sokol";"";"";60;"VŠ uèitel";"Praha 6";500178;99;1;"A";4943;12.88;12.8807817589576;0;0;0;0;0;0;0;""
19961116;18;1;1;"František";"Vácha";"";"";54;"úøedník MZe ÈR";"Svatı Jan";541397;1;1;"A";5663;17.91;17.9067193675889;0;0;0;0;0;0;0;""
19961116;18;2;5;"Nadìda";"Kubínová";"";"";64;"sociální pracovnice";"Dobøíš";540111;5;5;"A";563;1.78;1.7802371541501;0;0;0;0;0;0;0;""
19961116;18;3;68;"Lidmila";"Ripová";"MUDr.";"";51;"lékaøka";"Praha 5 - Jinonice";500143;68;68;"A";510;1.61;1.6126482213438;0;0;0;0;0;0;0;""
19961116;18;4;2;"Tomáš";"Sokol";"JUDr.";"";45;"advokát";"Èernošice-Praha-záp.";539139;2;2;"A";2353;7.44;7.4403162055335;0;0;0;0;0;0;0;""
19961116;18;5;53;"Andrej";"Gjuriè";"PhDr.";"";57;"psycholog-poradce";"Praha 2-Vinohrady";500089;53;53;"A";9406;29.74;29.7422924901185;2;0;14499;47.15;47.1542864576557;0;0;""
19961116;18;6;80;"Jiøí";"Slanec";"";"";50;"øeditel Divadla Pøíb";"Milín";540757;99;80;"A";830;2.62;2.6245059288537;0;0;0;0;0;0;0;""
19961116;18;7;7;"Zdenìk";"Vojíø";"Ing.";"";59;"stavební inenır";"Pøíbram";539911;7;7;"A";6866;21.71;21.7106719367588;2;0;16249;52.85;52.8457135423442;1;0;""
19961116;18;8;80;"Miroslav";"Uher";"Ing.";"";50;"øeditel firmy";"Dobøíš";540111;99;80;"A";569;1.8;1.799209486166;0;0;0;0;0;0;0;""
19961116;18;9;47;"Jan";"Novák";"PaedDr.";"";54;"sportovní redaktor";"Praha 4-Krè";727598;47;47;"A";4865;15.38;15.3833992094861;0;0;0;0;0;0;0;""
19961116;19;1;13;"Oldøich";"Kuílek";"Ing.,Mgr.";"";40;"reisér";"Praha";2;13;13;"A";7356;18.59;18.5945399393326;0;0;0;0;0;0;0;""
19961116;19;2;88;"Dominik";"Chren";"Ing.";"";55;"podnikatel";"Praha 4";500119;99;88;"A";1188;3;3.0030333670374;0;0;0;0;0;0;0;""
19961116;19;3;7;"Ivan";"David";"MUDr.";"CSc.";44;"lékaø - psychiatr";"Praha 15";547387;7;7;"A";8011;20.25;20.2502527805864;2;0;13590;36.3;36.3009856559019;0;0;""
19961116;19;4;47;"Jaroslav";"Matìjka";"Doc., PhDr.";"CSc.";69;"spisovatel";"Praha 4";500119;47;47;"A";4090;10.34;10.3387259858442;0;0;0;0;0;0;0;""
19961116;19;5;53;"Václav";"Mencl";"Ing., arch.";"";53;"námìstek ministra";"Brno";4;53;53;"A";18915;47.81;47.8134479271991;2;0;23847;63.7;63.699014344098;1;0;""
19961116;20;1;2;"Vavøinec";"Bodenlos";"Ing.";"";57;"øeditel DRS";"Praha 4";500119;2;2;"A";220;.48;.4753570579719;0;0;0;0;0;0;0;""
19961116;20;2;93;"Bøetislav";"Chvála";"Prof., Ing.";"DrSc.";72;"dùchodce";"Praha";2;93;93;"N";0;0;0;0;0;0;0;0;0;0;""
19961116;20;3;98;"Pøemysl";"Vachalovskı";"";"";51;"novináø";"Praha";2;98;98;"A";443;.96;.9571962576435;0;0;0;0;0;0;0;""
19961116;20;4;7;"Vladimír";"Koèandrle";"Prof., MUDr.";"DrSc.";63;"lékaø";"Praha 6";500178;99;7;"A";9199;19.88;19.8764071649272;0;0;0;0;0;0;0;""
19961116;20;5;47;"Petr";"Zajíèek";"";"";48;"tiskaø";"Praha 10";500224;47;47;"A";2750;5.94;5.9419632246494;0;0;0;0;0;0;0;""
19961116;20;6;9;"Richard";"Nemèok";"";"";42;"rocker";"Praha 1";500054;9;9;"A";540;1.17;1.1667855059311;0;0;0;0;0;0;0;""
19961116;20;7;14;"Vladimír";"Ganzwohl";"";"";68;"dùchodce";"Praha 4";500119;24;14;"N";0;0;0;0;0;0;0;0;0;0;""
19961116;20;8;88;"Petr";"Èunderlík";"JUDr.";"";47;"advokát";"Praha";2;99;88;"A";700;1.51;1.5124997299107;0;0;0;0;0;0;0;""
19961116;20;9;1;"Dagmar";"Burešová";"JUDr.";"";67;"advokátka";"Praha 6";500178;99;1;"A";9924;21.44;21.4429247423348;2;0;18710;46.2;46.1963902125873;0;0;""
19961116;20;10;53;"Zdenìk";"Klausner";"";"";49;"starosta";"Praha";2;53;53;"A";22505;48.63;48.626866316631;2;0;21791;53.8;53.8036097874126;1;0;""
19961116;21;1;47;"Miloš";"Valášek";"Ing.";"";41;"vedoucí vıroby";"Praha 5";500143;47;47;"A";2532;5.77;5.7664715661937;0;0;0;0;0;0;0;""
19961116;21;2;100;"Eduard";"Kulhánek";"Ing.";"";46;"støedošk. uèitel";"Praha 6";500178;100;100;"A";239;.54;.5443075451501;0;0;0;0;0;0;0;""
19961116;21;3;7;"Jaroslav";"Fajstavr";"Prof., MUDr.";"DrSc.";67;"lékaø";"Praha 5";500143;7;7;"A";6921;15.76;15.7621444350816;0;0;0;0;0;0;0;""
19961116;21;4;85;"Ladislav";"Blaek";"RNDr.";"";52;"ekolog";"Praha 5";500143;85;85;"A";249;.57;.5670819194242;0;0;0;0;0;0;0;""
19961116;21;5;98;"Antonín";"Dušek";"Ing.";"";60;"zemìdìl. inenır";"Praha";2;99;98;"A";357;.81;.8130451615841;0;0;0;0;0;0;0;""
19961116;21;6;88;"Jaroslav";"Šesták";"Prof., Ing.";"DrSc.";58;"vìdeckı pracovník";"Praha 5";500143;99;88;"A";462;1.05;1.0521760914618;0;0;0;0;0;0;0;""
19961116;21;7;13;"Michael";"antovskı";"";"";47;"diplomat";"Praha";2;99;13;"A";16047;36.55;36.546038397595;2;0;21496;56.07;56.0726210350584;1;0;""
19961116;21;8;53;"Petr";"Bratskı";"Ing.";"";41;"starosta";"Praha 5";500143;53;53;"A";17002;38.72;38.7209911407684;2;0;16840;43.93;43.9273789649415;0;0;""
19961116;21;9;25;"Jan";"Kukaèka";"";"";52;"politik-ekonom";"Praha 5";500143;28;25;"A";100;.23;.2277437427406;0;0;0;0;0;0;0;""
19961116;21;10;93;"Michal";"Pulo";"";"";50;"podnikatel";"Kladno";532053;99;93;"E";0;0;0;0;0;0;0;0;0;0;""
19961116;22;1;1;"Oldøich";"Chodìra";"JUDr.,PhDr.";"";47;"právník";"Praha 10";500224;1;1;"A";5242;11.3;11.3005799038523;0;0;0;0;0;0;0;""
19961116;22;2;7;"Václav";"Kordaè";"Prof.,MUDr.";"DrSc.";59;"lékaø";"Praha 6";500178;99;7;"A";8813;19;18.9988574385064;0;0;0;0;0;0;0;""
19961116;22;3;2;"František";"Svoboda";"Ing.";"";43;"odb. pracovník AV";"Praha";2;2;2;"A";738;1.59;1.5909629853191;0;0;0;0;0;0;0;""
19961116;22;4;53;"Milan";"Kondr";"Ing.";"";46;"elektroinenır";"Praha";2;53;53;"A";23583;50.84;50.8396749089184;1;0;0;0;0;0;0;""
19961116;22;5;47;"Petr";"Kaifoš";"Ing.";"CSc.";53;"sekretáø odb.svazu";"Praha 4";500119;47;47;"A";4121;8.88;8.8839545562334;0;0;0;0;0;0;0;""
19961116;22;6;81;"Alena";"Hromádková";"Ing.";"";53;"VŠ uèitelka";"Praha";2;81;81;"A";3303;7.12;7.1205294586845;0;0;0;0;0;0;0;""
19961116;22;7;98;"Jaroslav";"Andìl";"JUDr.,Ing.";"";91;"dùchodce";"Praha";2;98;98;"A";587;1.27;1.2654407484855;0;0;0;0;0;0;0;""
19961116;23;1;80;"Rudolf";"Battìk";"Ing.";"";72;"sociolog, politik";"Praha 8";500208;99;80;"A";4441;11.05;11.0458898146996;0;0;0;0;0;0;0;""
19961116;23;2;13;"Cyril";"Hõschl";"Prof.,MUDr.";"DrSc.";47;"lékaø";"Praha 12";547107;99;13;"A";6418;15.96;15.963188658127;0;0;0;0;0;0;0;""
19961116;23;3;93;"Václav";"Pape";"Mgr.";"";55;"právník";"Praha 8";500208;93;93;"A";303;.75;.7536376072627;0;0;0;0;0;0;0;""
19961116;23;4;81;"Ivan";"Vyskoèil";"";"";50;"herec";"Praha 8";500208;99;81;"A";1123;2.79;2.7931849272478;0;0;0;0;0;0;0;""
19961116;23;5;47;"František";"Beneš";"Ing.";"CSc.";52;"geodet a kartograf";"Praha 8";500208;47;47;"A";3930;9.77;9.7749036189528;0;0;0;0;0;0;0;""
19961116;23;6;53;"Alena";"Paleèková";"RNDr.";"";49;"vızk. pracovník";"Praha 8";500208;53;53;"A";16121;40.1;40.0970028603407;2;0;23589;62.63;62.6300977060322;1;0;""
19961116;23;7;7;"Stanislav";"Køeèek";"JUDr.";"";58;"advokát";"Praha 2";500089;7;7;"A";7869;19.57;19.5721925133689;2;0;14075;37.37;37.3699022939677;0;0;""
19961116;24;1;93;"Jiøí";"Matìjka";"Doc., Dr.";"CSc.";52;"redaktor";"Praha";2;93;93;"N";0;0;0;0;0;0;0;0;0;0;""
19961116;24;2;14;"František";"Kollman";"";"";49;"rytec skla";"Praha-Újezd n.Lesy";538949;99;14;"A";234;.6;.5965431091622;0;0;0;0;0;0;0;""
19961116;24;3;5;"Milada";"Veselá";"";"";63;"ekolog";"Praha";2;5;5;"A";670;1.71;1.7080507826441;0;0;0;0;0;0;0;""
19961116;24;4;98;"John";"Bok";"";"";51;"ivnostník";"Praha";2;99;98;"A";546;1.39;1.3919339213786;0;0;0;0;0;0;0;""
19961116;24;5;47;"Josef Alois";"Tichı";"MUDr.";"";67;"lékaø";"Praha 4";500119;99;47;"A";3991;10.17;10.1743741396012;0;0;0;0;0;0;0;""
19961116;24;6;53;"Josef";"Pavlata";"";"";47;"øeditel kul.domu";"Praha 9";500216;53;53;"A";18990;48.41;48.4117677050935;2;0;23770;62.45;62.4490975488006;1;0;""
19961116;24;7;81;"Ratibor";"Majzlík";"Ing.";"";51;"pøedseda strany";"Praha";2;81;81;"A";1184;3.02;3.0184061591801;0;0;0;0;0;0;0;""
19961116;24;8;7;"Zdenìk";"Trojan";"Doc., Ing.";"CSc.";60;"profesor";"Praha 6";500178;7;7;"A";7519;19.17;19.1684087085096;2;0;14293;37.55;37.5509024511993;0;0;""
19961116;24;9;88;"Miloslav";"Šorejs";"Mgr.";"";68;"starosta";"Praha-Újezd n.Lesy";538949;99;88;"A";427;1.09;1.0885637077448;0;0;0;0;0;0;0;""
19961116;24;10;13;"Jiøina";"Nováková";"RNDr.";"CSc.";50;"zást. starosty";"Praha";2;13;13;"A";4679;11.93;11.9283128537194;0;0;0;0;0;0;0;""
19961116;24;11;40;"Pavel";"Holba";"Ing.";"CSc.";56;"informatik";"Praha";2;40;40;"A";753;1.92;1.9196451333299;0;0;0;0;0;0;0;""
19961116;24;12;85;"Vlastislav";"Vondrák";"PhDr.";"";64;"podnikatel";"Praha";2;99;85;"A";233;.59;.5939937796359;0;0;0;0;0;0;0;""
